"outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
1,1,0.2,0.139999999999873
0.8,0.8,0.6,0.0700000000001637
0.6,0.6,0.6,0.0799999999999272
1.4,1.4,0.2,0.110000000000127
0.6,0.6,0.4,0.0799999999999272
1,1,0.4,0.0499999999999545
1.4,1.4,0.2,0.0599999999999454
1.2,1.2,0.2,0.0799999999999272
0.6,0.6,0.6,0.0799999999999272
1.4,1.4,0.2,0.0799999999999272
1.4,1.4,0.2,0.0900000000001455
1.6,1.6,0.6,0.110000000000127
1.8,1.8,0.2,0.0899999999999181
1.2,1.2,0.2,0.1099999999999
0.8,0.8,0.8,0.129999999999882
1.2,1.2,0.6,0.0900000000001455
0.6,0.6,0.4,0.0800000000001546
0.4,0.4,0.6,0.0799999999999272
0.6,0.6,0.6,0.0700000000001637
1.4,1.4,0,0.0699999999999363
0.4,0.4,0.8,0.0800000000001546
0.4,0.4,0.8,0.0599999999999454
1.8,1.8,0.4,0.0599999999999454
1,1,0.4,0.0799999999999272
1,1,0.2,0.139999999999873
1.2,1.2,0.2,0.100000000000136
1.2,1.2,0.2,0.0599999999999454
1,1,0.6,0.0599999999999454
1.2,1.2,0.2,0.0599999999999454
0.6,0.6,0.6,0.0899999999999181
1.2,1.2,0.2,0.110000000000127
1.8,1.8,0.2,0.0799999999999272
1,1,0.4,0.100000000000136
0.8,0.8,0.4,0.110000000000127
0.6,0.6,0.4,0.0899999999999181
0.4,0.4,0.8,0.110000000000127
0.6,0.6,0.6,0.110000000000127
2,2,0.2,0.0799999999999272
0.4,0.4,0.6,0.0599999999999454
0.6,0.6,0.6,0.1099999999999
1.6,1.6,0.2,0.0399999999999636
1.2,1.2,0.2,0.100000000000136
0.8,0.8,0.6,0.0599999999999454
0.8,0.8,0.4,0.110000000000127
1,1,0.2,0.0699999999999363
1.4,1.4,0.2,0.0699999999999363
0.6,0.6,0.6,0.0800000000001546
1.2,1.2,0.4,0.0800000000001546
0.6,0.6,0.4,0.0700000000001637
0.6,0.6,0.6,0.0800000000001546
0.6,0.6,0.4,0.0800000000001546
1.2,1.2,0.4,0.0799999999999272
1.2,1.2,0.2,0.0799999999999272
1.2,1.2,0.2,0.0700000000001637
1,1,0.4,0.0699999999999363
0.8,0.8,0.6,0.0799999999999272
1.4,1.4,0.2,0.0800000000001546
0.8,0.8,0.6,0.0800000000001546
0.8,0.8,0.2,0.0800000000001546
1.2,1.2,0.2,0.0399999999999636
0.6,0.6,0.6,0.0599999999999454
0.8,0.8,0.4,0.0599999999999454
1.2,1.2,0.2,0.0600000000001728
0.6,0.6,0.4,0.100000000000136
1.8,1.8,0.2,0.1099999999999
1,1,0.6,0.0599999999999454
0.8,0.8,0.4,0.0599999999999454
1.2,1.2,0.4,0.1099999999999
1.6,1.6,0.2,0.0499999999999545
0.6,0.6,0.6,0.0799999999999272
1.2,1.2,0.4,0.0799999999999272
1,1,0.4,0.0799999999999272
0.8,0.8,0.4,0.0799999999999272
1,1,0.2,0.1099999999999
1,1,0.6,0.0899999999999181
0.8,0.8,0.4,0.0599999999999454
1,1,0.2,0.0699999999999363
1,1,0.4,0.0599999999999454
1,1,0.4,0.0599999999999454
0.6,0.6,0.6,0.0599999999999454
1.4,1.4,0.4,0.1400000000001
1.6,1.6,0,0.0599999999999454
1.2,1.2,0.4,0.0599999999999454
1.4,1.4,0.2,0.0799999999999272
1,1,0.2,0.0899999999999181
0.8,0.8,0.6,0.0600000000001728
1.4,1.4,0.2,0.0599999999999454
1.4,1.4,0.2,0.130000000000109
1,1,0.2,0.0799999999999272
0.8,0.8,0.8,0.0599999999999454
1.2,1.2,0.2,0.110000000000127
1,1,0.4,0.1099999999999
0.8,0.8,0.6,0.0399999999999636
1,1,0.2,0.0599999999999454
0.4,0.4,0.6,0.0700000000001637
1,1,0.4,0.0700000000001637
0.8,0.8,0.4,0.0599999999999454
1,1,0.4,0.1400000000001
1,1,0.6,0.130000000000109
1,1,0.4,0.0999999999999091
