"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","PPV","aucroc","aucpr","negf1","AR"
"1",0.5,6.5,2,0.333333333333333,0.5,0.25,0.227866357593825,0.25,0.0599999999999454,1,12,1,3,0.25,0.0833333333333333,0.5,0.586538461538461,0.625,0.857142857142857,0.48
"2",0.25,4.25,2,0.333333333333333,0.5,0.25,0.255739079493506,0.25,0.140000000000327,1,16,1,3,0.25,0.0833333333333333,0.5,0.595588235294118,0.625,0.888888888888889,0.484848484848484
"3",0,9,1,0.4,1,0.25,0.456435464587638,0.25,0.0799999999999272,1,15,0,3,0.25,0.0833333333333333,0.5,0.625,0.875,0.909090909090909,0.555555555555556
"4",0.25,2.25,3,0.571428571428572,0.666666666666667,0.5,0.484481395124954,0.5,0.0599999999999454,2,14,1,2,0.25,0.0833333333333333,0.5,0.716666666666667,0.583333333333333,0.903225806451613,0.7
"5",0.75,2.75,3,0.285714285714286,0.333333333333333,0.25,0.106990123127728,0.25,0.0399999999999636,1,11,2,3,0.25,0.0833333333333333,0.5,0.548076923076923,0.541666666666667,0.814814814814815,0.423076923076923
"6",0.25,4.25,2,0.333333333333333,0.5,0.25,0.218217890235992,0.25,0.0700000000001637,1,11,1,3,0.25,0.0833333333333333,0.5,0.583333333333333,0.625,0.846153846153846,0.478260869565217
"7",0.25,6.25,2,0.333333333333333,0.5,0.25,0.236227795630767,0.25,0.0899999999996908,1,13,1,3,0.25,0.0833333333333333,0.5,0.589285714285714,0.625,0.866666666666667,0.481481481481481
"8",0,4,2,0.666666666666667,1,0.5,0.661437827766148,0.5,0.0799999999999272,2,14,0,2,0.25,0.0833333333333333,0.5,0.75,0.75,0.933333333333333,0.777777777777778
"9",0.5,4.5,2,0.333333333333333,0.5,0.25,0.25,0.25,0.0799999999999272,1,15,1,3,0.25,0.0833333333333333,0.5,0.59375,0.625,0.882352941176471,0.483870967741935
"10",0,9,1,0.4,1,0.25,0.447213595499958,0.25,0.0599999999999454,1,12,0,3,0.25,0.0833333333333333,0.5,0.625,0.875,0.888888888888889,0.551724137931035
"11",0.25,4.25,2,0.333333333333333,0.5,0.25,0.227866357593825,0.25,0.110000000000127,1,12,1,3,0.25,0.0833333333333333,0.5,0.586538461538461,0.625,0.857142857142857,0.48
"12",0.25,6.25,2,0.333333333333333,0.5,0.25,0.236227795630767,0.25,0.0799999999999272,1,13,1,3,0.25,0.0833333333333333,0.5,0.589285714285714,0.625,0.866666666666667,0.481481481481481
"13",0.5,6.5,2,0.333333333333333,0.5,0.25,0.236227795630767,0.25,0.0700000000001637,1,13,1,3,0.25,0.0833333333333333,0.5,0.589285714285714,0.625,0.866666666666667,0.481481481481481
"14",0.25,6.25,2,0.333333333333333,0.5,0.25,0.236227795630767,0.25,0.0999999999999091,1,13,1,3,0.25,0.0833333333333333,0.5,0.589285714285714,0.625,0.866666666666667,0.481481481481481
"15",0.25,4.25,2,0.333333333333333,0.5,0.25,0.218217890235992,0.25,0.0900000000001455,1,11,1,3,0.25,0.0833333333333333,0.5,0.583333333333333,0.625,0.846153846153846,0.478260869565217
"16",0.5,4.5,2,0,0,0,-0.218217890235992,0,0.129999999999654,0,10,2,4,0.25,0.0833333333333333,0.5,0.416666666666667,0.5,0.769230769230769,0
"17",0,6,2,0.666666666666667,1,0.5,0.654653670707977,0.5,0.0599999999999454,2,12,0,2,0.25,0.0833333333333333,0.5,0.75,0.75,0.923076923076923,0.774193548387097
"18",0.25,4.25,2,0.333333333333333,0.5,0.25,0.218217890235992,0.25,0.0700000000001637,1,11,1,3,0.25,0.0833333333333333,0.5,0.583333333333333,0.625,0.846153846153846,0.478260869565217
"19",0.25,4.25,2,0.333333333333333,0.5,0.25,0.227866357593825,0.25,0.0999999999999091,1,12,1,3,0.25,0.0833333333333333,0.5,0.586538461538461,0.625,0.857142857142857,0.48
"20",0,4,2,0.666666666666667,1,0.5,0.654653670707977,0.5,0.0599999999999454,2,12,0,2,0.25,0.0833333333333333,0.5,0.75,0.75,0.923076923076923,0.774193548387097
"21",0.25,4.25,2,0.333333333333333,0.5,0.25,0.243544093523526,0.25,0.0799999999999272,1,14,1,3,0.25,0.0833333333333333,0.5,0.591666666666667,0.625,0.875,0.482758620689655
"22",0.25,2.25,3,0.571428571428572,0.666666666666667,0.5,0.484481395124954,0.5,0.0599999999999454,2,14,1,2,0.25,0.0833333333333333,0.5,0.716666666666667,0.583333333333333,0.903225806451613,0.7
"23",0.75,2.75,3,0.285714285714286,0.333333333333333,0.25,0.0924500327042048,0.25,0.0700000000001637,1,10,2,3,0.25,0.0833333333333333,0.5,0.541666666666667,0.541666666666667,0.8,0.421052631578948
"24",0,4,2,0.666666666666667,1,0.5,0.658280588604383,0.5,0.139999999999873,2,13,0,2,0.25,0.0833333333333333,0.5,0.75,0.75,0.928571428571429,0.776119402985075
"25",0.5,4.5,2,0.333333333333333,0.5,0.25,0.227866357593825,0.25,0.0599999999999454,1,12,1,3,0.25,0.0833333333333333,0.5,0.586538461538461,0.625,0.857142857142857,0.48
"26",0.25,4.25,2,0.333333333333333,0.5,0.25,0.265497122026796,0.25,0.0799999999999272,1,18,1,3,0.25,0.0833333333333333,0.5,0.598684210526316,0.625,0.9,0.486486486486486
"27",1.25,4.25,3,0,0,0,-0.277350098112615,0,0.0599999999999454,0,9,3,4,0.25,0.0833333333333333,0.5,0.375,0.5,0.72,0
"28",0,4,2,0.666666666666667,1,0.5,0.658280588604383,0.5,0.069999999999709,2,13,0,2,0.25,0.0833333333333333,0.5,0.75,0.75,0.928571428571429,0.776119402985075
"29",0,4,2,0.666666666666667,1,0.5,0.658280588604383,0.5,0.0599999999999454,2,13,0,2,0.25,0.0833333333333333,0.5,0.75,0.75,0.928571428571429,0.776119402985075
"30",0.5,6.5,2,0.333333333333333,0.5,0.25,0.218217890235992,0.25,0.0599999999999454,1,11,1,3,0.25,0.0833333333333333,0.5,0.583333333333333,0.625,0.846153846153846,0.478260869565217
"31",0.25,6.25,2,0.333333333333333,0.5,0.25,0.227866357593825,0.25,0.0599999999999454,1,12,1,3,0.25,0.0833333333333333,0.5,0.586538461538461,0.625,0.857142857142857,0.48
"32",0.25,4.25,2,0.333333333333333,0.5,0.25,0.218217890235992,0.25,0.0700000000001637,1,11,1,3,0.25,0.0833333333333333,0.5,0.583333333333333,0.625,0.846153846153846,0.478260869565217
"33",0.25,6.25,2,0.333333333333333,0.5,0.25,0.218217890235992,0.25,0.0599999999999454,1,11,1,3,0.25,0.0833333333333333,0.5,0.583333333333333,0.625,0.846153846153846,0.478260869565217
"34",0.5,4.5,2,0.333333333333333,0.5,0.25,0.218217890235992,0.25,0.0599999999999454,1,11,1,3,0.25,0.0833333333333333,0.5,0.583333333333333,0.625,0.846153846153846,0.478260869565217
"35",0.25,4.25,2,0.333333333333333,0.5,0.25,0.227866357593825,0.25,0.0599999999999454,1,12,1,3,0.25,0.0833333333333333,0.5,0.586538461538461,0.625,0.857142857142857,0.48
"36",0.25,4.25,2,0.333333333333333,0.5,0.25,0.227866357593825,0.25,0.0599999999999454,1,12,1,3,0.25,0.0833333333333333,0.5,0.586538461538461,0.625,0.857142857142857,0.48
"37",0.75,4.75,2,0,0,0,-0.218217890235992,0,0.0599999999999454,0,10,2,4,0.25,0.0833333333333333,0.5,0.416666666666667,0.5,0.769230769230769,0
"38",0,6,2,0.666666666666667,1,0.5,0.654653670707977,0.5,0.080000000000382,2,12,0,2,0.25,0.0833333333333333,0.5,0.75,0.75,0.923076923076923,0.774193548387097
"39",0.5,4.5,2,0.333333333333333,0.5,0.25,0.218217890235992,0.25,0.0500000000001819,1,11,1,3,0.25,0.0833333333333333,0.5,0.583333333333333,0.625,0.846153846153846,0.478260869565217
"40",0.25,4.25,2,0.333333333333333,0.5,0.25,0.218217890235992,0.25,0.0599999999999454,1,11,1,3,0.25,0.0833333333333333,0.5,0.583333333333333,0.625,0.846153846153846,0.478260869565217
"41",0,4,2,0.666666666666667,1,0.5,0.661437827766148,0.5,0.140000000000327,2,14,0,2,0.25,0.0833333333333333,0.5,0.75,0.75,0.933333333333333,0.777777777777778
"42",0.5,4.5,2,0.333333333333333,0.5,0.25,0.236227795630767,0.25,0.0900000000001455,1,13,1,3,0.25,0.0833333333333333,0.5,0.589285714285714,0.625,0.866666666666667,0.481481481481481
"43",0,4,2,0.666666666666667,1,0.5,0.658280588604383,0.5,0.0799999999999272,2,13,0,2,0.25,0.0833333333333333,0.5,0.75,0.75,0.928571428571429,0.776119402985075
"44",0.25,4.25,2,0.333333333333333,0.5,0.25,0.218217890235992,0.25,0.110000000000127,1,11,1,3,0.25,0.0833333333333333,0.5,0.583333333333333,0.625,0.846153846153846,0.478260869565217
"45",0.25,4.25,2,0.333333333333333,0.5,0.25,0.243544093523526,0.25,0.0799999999999272,1,14,1,3,0.25,0.0833333333333333,0.5,0.591666666666667,0.625,0.875,0.482758620689655
"46",0.75,2.75,3,0.285714285714286,0.333333333333333,0.25,0.130437298687488,0.25,0.0799999999999272,1,13,2,3,0.25,0.0833333333333333,0.5,0.558333333333333,0.541666666666667,0.838709677419355,0.426229508196722
